"product_id","product_name","fit_id","fabric_id","wash_state","gender","default_inseam_label","colorway","status","nf_product_url","ty_product_url","description_html","release_season","run_code","notes","sku","denim_weight_oz","denim_cat","made_in","product_description","collections"
"easy_guy_mij7_yahan_midnight_selvedge_raw_naked_famous_denim_made_in_japan_easy_guy_mij7_yahan_midnight_selvedge","Easy Guy - MIJ7 - Yahan Midnight Selvedge","easy_guy","mij7_yahan_midnight_selvedge","raw","mens","","","on-sales","https://nakedandfamousdenim.com/products/naked-famous-denim-made-in-japan-easy-guy-mij7-yahan-midnight-selvedge","","<div class=""ndf-description"">
<p>The MIJ7, Yahan Midnight Selvedge is an unsanforized 17oz slubby Japanese selvedge denim dyed to such a deep shade of indigo that it appears black. Indigo rope dyeing is a delicate process of running cotton yarns through two story dye vats quickly enough that the dye cannot penetrate the core of the yarn. Then the yarn dries and is dipped again, dries and is dipped again. The yarns are dipped dozens of times to achieve that raw denim shade. But here, with just a little black dye added, these yarns have been dyed over and over so many times that they appear black. With wear and age, the opposite process occurs. Each layer of indigo chips away revealing dark blues, then medium bright blues, then light blues, then finally the white core of the yarn. This fabric is made to celebrate the full spectrum of variegated indigo shades. The yarns themselves are irregular, slubby, and woven loosely giving the fabric an organic, uneven grain. The denim is unsanforized but tempi treated, which shrinks the fabric but protects the hairiness, grittiness, and raw denim feel. The MIJ7 builds in the unparalleled detailing of the Made in Japan collection: black iron buttons that will rust, copper rivets that will oxidize, raised belt loops that will fade, a Japanese sheepskin leather patch with the ¢‚¬œFlower of Carnage¢‚¬� logo, the MIJ maple leaf embroidered onto the back pocket, micro busted outseam, and a selvedge button fly. Dyed, woven, cut, sewn, built in Japan. The Easy Guy is a high-rise tapered fit with a relaxed top block and a sharp taper from knee to hem.  </p>
<ul class=""labelcard labelcard--bold""><li class=""lc-head""><div class=""lc-title"">MIJ7 - Yahan Midnight Selvedge</div></li><li class=""lc-row""><span class=""lc-line""><span class=""lc-k"">STYLE / FIT</span> — <span class=""lc-v"">Easy Guy</span></span></li>
<li class=""lc-row""><span class=""lc-line"">17oz Japanese Selvedge Denim</span></li>
<li class=""lc-row""><span class=""lc-line"">100% Cotton</span></li>
<li class=""lc-row""><span class=""lc-line"">Made in Japan</span></li>
<li class=""lc-row""><span class=""lc-line""><span class=""lc-k"">SKU</span> — <span class=""lc-v"">101567706</span></span></li>
</ul>
</div>","","","exclusive","101567706","17","17oz Japanese Selvedge Denim","Made in Japan","The MIJ7, Yahan Midnight Selvedge is an unsanforized 17oz slubby Japanese selvedge denim dyed to such a deep shade of indigo that it appears black. Indigo rope dyeing is a delicate process of running cotton yarns through two story dye vats quickly enough that the dye cannot penetrate the core of the yarn. Then the yarn dries and is dipped again, dries and is dipped again. The yarns are dipped dozens of times to achieve that raw denim shade. But here, with just a little black dye added, these yarns have been dyed over and over so many times that they appear black. With wear and age, the opposite process occurs. Each layer of indigo chips away revealing dark blues, then medium bright blues, then light blues, then finally the white core of the yarn. This fabric is made to celebrate the full spectrum of variegated indigo shades. The yarns themselves are irregular, slubby, and woven loosely giving the fabric an organic, uneven grain. The denim is unsanforized but tempi treated, which shrinks the fabric but protects the hairiness, grittiness, and raw denim feel. The MIJ7 builds in the unparalleled detailing of the Made in Japan collection: black iron buttons that will rust, copper rivets that will oxidize, raised belt loops that will fade, a Japanese sheepskin leather patch with the ¢‚¬œFlower of Carnage¢‚¬� logo, the MIJ maple leaf embroidered onto the back pocket, micro busted outseam, and a selvedge button fly. Dyed, woven, cut, sewn, built in Japan. The Easy Guy is a high-rise tapered fit with a relaxed top block and a sharp taper from knee to hem.MIJ7 - Yahan Midnight SelvedgeSTYLE / FIT—Easy Guy17oz Japanese Selvedge Denim100% CottonMade in JapanSKU—101567706","made_in_japan"
"unknown_fit_navy_kimono_print_rain_raw_pocket_tee_navy_kimono_print_rain","Pocket Tee   - Navy -   Kimono Print Rain","","","","mens","","navy","on-sales","https://nakedandfamousdenim.com/products/pocket-tee-navy-kimono-print-rain","","<div class=""ndf-description"">
<div class=""panel"">
<div data-css-1hx5u36="""">
<div>The Contrast Pocket Tee is made from a 205 GSM cotton jersey paired with a contrasting chest pocket. </div>
<div><br/></div>
<div>The pocket is cut from Japanese shirting fabrics. The Contrast Pocket Tee is a standard fit t-shirt with with no side seams, a chest pocket, a crewneck and short sleeves.</div>
</div>
</div>
<ul class=""labelcard labelcard--bold""><li class=""lc-head""><div class=""lc-title"">Navy -   Kimono Print Rain</div></li><li class=""lc-row""><span class=""lc-line""><span class=""lc-k"">STYLE / FIT</span> — <span class=""lc-v"">Pocket Tee</span></span></li></ul></div>","","","exclusive","N03882220","","","Made in Japan Gift Card Staff Picks","The Contrast Pocket Tee is made from a 205 GSM cotton jersey paired with a contrasting chest pocket.The pocket is cut from Japanese shirting fabrics. The Contrast Pocket Tee is a standard fit t-shirt with with no side seams, a chest pocket, a crewneck and short sleeves.Navy -   Kimono Print RainSTYLE / FIT—Pocket Tee","fall_winter_2025"
"super_guy_indigo_sashiko_raw_super_guy_indigo_sashiko","Super Guy - Indigo Sashiko","super_guy","indigo_sashiko","raw","mens","","indigo","on-sales","https://nakedandfamousdenim.com/products/super-guy-indigo-sashiko","","<div class=""ndf-description"">
<p><span>Introducing the Indigo Sashiko, a 12.5oz indigo rope-dyed Japanese twill, woven with a raised running stitch pattern reminiscent of Judo uniforms. This fabric is highly textured, with the running stitches prominently raised above the base fabric. Inspired by the rigorous demands of Judo, which focuses on grabs and throws, the textured and grippy surface of this fabric provides an ideal base for indigo dye. As the raised portions of the stitches fade at slightly different rates than the base fabric, they create a beautifully nuanced fade pattern. This fabric was woven on a special jacquard loom, capable of creating complex patterns. Made from 100% cotton, this fabric offers a soft hand feel. Each pair is proudly crafted in our Canadian factory, featuring tonal stitching, a button fly, black non-reflective hardware, and a deep navy leather patch.</span></p>
<p style=""margin: 0in; font-family: Calibri; font-size: 11.0pt;"">The Super Guy is a skinny fit with a medium rise, a slim top block, and a taper from knee to hem.</p>
<ul class=""labelcard labelcard--bold"" data-mce-fragment=""1""><li class=""lc-head""><div class=""lc-title"">Indigo Sashiko</div></li><li class=""lc-row""><span class=""lc-line""><span class=""lc-k"">STYLE / FIT</span> — <span class=""lc-v"">Super Guy</span></span></li>
<li class=""lc-row"" data-mce-fragment=""1""><span class=""lc-line"">12.5oz Japanese Fabric</span></li>
<li class=""lc-row""><span class=""lc-line"">100% Cotton</span></li>
<li class=""lc-row"" data-mce-fragment=""1""><span class=""lc-line"">Button Fly</span></li>
<li class=""lc-row"" data-mce-fragment=""1""><span class=""lc-line"">Made in Canada</span></li>
<li class=""lc-row"" data-mce-fragment=""1""><span class=""lc-line""><span class=""lc-k"">SKU</span> — <span class=""lc-v"">101126300</span></span></li>
</ul>
</div>","","","exclusive","101126300","12.5","","Made in Canada","Introducing the Indigo Sashiko, a 12.5oz indigo rope-dyed Japanese twill, woven with a raised running stitch pattern reminiscent of Judo uniforms. This fabric is highly textured, with the running stitches prominently raised above the base fabric. Inspired by the rigorous demands of Judo, which focuses on grabs and throws, the textured and grippy surface of this fabric provides an ideal base for indigo dye. As the raised portions of the stitches fade at slightly different rates than the base fabric, they create a beautifully nuanced fade pattern. This fabric was woven on a special jacquard loom, capable of creating complex patterns. Made from 100% cotton, this fabric offers a soft hand feel. Each pair is proudly crafted in our Canadian factory, featuring tonal stitching, a button fly, black non-reflective hardware, and a deep navy leather patch.The Super Guy is a skinny fit with a medium rise, a slim top block, and a taper from knee to hem.Indigo SashikoSTYLE / FIT—Super Guy12.5oz Japanese Fabric100% CottonButton FlyMade in CanadaSKU—101126300","all_mens"
"unknown_fit_flower_of_carnage_raw_skateboard_deck_flower_of_carnage","Skateboard Deck - Flower Of Carnage","","","","mens","","","on-sales","https://nakedandfamousdenim.com/products/skateboard-deck-flower-of-carnage","","<div class=""ndf-description"">
<h2></h2>
<p>The Skateboard Deck - Flower Of Carnage features the Naked &amp; Famous Denim Made In Japan manga inspired logo printed on a classic popsicle shape 7-ply maple constructed skateboard deck.<br/></p>
<p><span>*NOTE the top color of the decks are all different and will be selected at random.</span></p>
<ul class=""labelcard labelcard--bold""><li class=""lc-head""><div class=""lc-title"">Flower Of Carnage</div></li><li class=""lc-row""><span class=""lc-line""><span class=""lc-k"">STYLE / FIT</span> — <span class=""lc-v"">Skateboard Deck</span></span></li>
<li class=""lc-row""><span class=""lc-line"">Made in USA</span></li>
<li class=""lc-row""><span class=""lc-line""><span class=""lc-k"">SKU</span> — <span class=""lc-v"">SKATEMIJ</span></span></li>
</ul>
<ul></ul>
<div></div>
</div>","","","exclusive","SKATEMIJ","","","Made in USA","The Skateboard Deck - Flower Of Carnage features the Naked & Famous Denim Made In Japan manga inspired logo printed on a classic popsicle shape 7-ply maple constructed skateboard deck.*NOTE the top color of the decks are all different and will be selected at random.Flower Of CarnageSTYLE / FIT—Skateboard DeckMade in USASKU—SKATEMIJ","core_essentials"
"super_guy_le_selvedge_de_la_belle_province_[in_store_exclusive]_raw_super_guy_le_selvedge_de_la_belle_province","Super Guy - Le Selvedge De La Belle Province [In Store Exclusive]","super_guy","le_selvedge_de_la_belle_province_[in_store_exclusive]","raw","mens","","","on-sales","https://nakedandfamousdenim.com/products/super-guy-le-selvedge-de-la-belle-province","","<div class=""ndf-description"">
<p><span style=""color: #ff2a00;""><strong>Available In Store Only - Retail Price: $229 CAD</strong></span></p>
<p>Le Selvedge de la Belle Province is a 12.5oz Japanese Selvedge Denim inspired by Montreal, Quebec, the home of Naked &amp; Famous Denim.  La Belle Province is the motto of Quebec, which in English, translates to “The Beautiful Province”.  Within Canada, Quebec is distinct as it is a French-speaking nation with its own unique naughty words – which you will find woven right into the selvedge.  You will also notice the fleur de lis along with the white and blue line selvedge id, representing the symbols and colors of Quebec.  The denim is woven using short slub irregular-shaped yarns to give the fabric a gritty look.  The natural veg-tanned leather patch features an alternative edition of the classic tragic blond logo with the words Denim Tout Nu &amp; Célèbre, French for Naked &amp; Famous Denim, as well as some nods to Montreal landmarks.  The artwork was created by local Montreal comic book artist Andy Bélanger.  Other details include contrast stitching, and silver metallic buttons and rivets.</p>
<p>This jean was made to celebrate the hometown of Naked &amp; Famous Denim and function as a special souvenir for those making the trip to Montreal.  This is why these jeans will not be available for purchase online, but will be exclusively available for in-store purchase at Tate + Yoko, located at 9096 St. Laurent.</p>
<p data-mce-fragment=""1""><span>The Super Guy is a skinny fit with a medium rise, a slim top block, and a taper from knee to hem.</span></p>
<ul class=""labelcard labelcard--bold"" data-mce-fragment=""1""><li class=""lc-head""><div class=""lc-title"">Le Selvedge De La Belle Province [In Store Exclusive]</div></li><li class=""lc-row""><span class=""lc-line""><span class=""lc-k"">STYLE / FIT</span> — <span class=""lc-v"">Super Guy</span></span></li>
<li class=""lc-row"" data-mce-fragment=""1""><span class=""lc-line"">12.5oz Japanese Selvedge Denim</span></li>
<li class=""lc-row"" data-mce-fragment=""1""><span class=""lc-line"">100% Cotton</span></li>
<li class=""lc-row"" data-mce-fragment=""1""><span class=""lc-line"">Made in Quebec</span></li>
<li class=""lc-row"" data-mce-fragment=""1""><span class=""lc-line""><span class=""lc-k"">SKU</span> — <span class=""lc-v"">101325900</span></span></li>
</ul>
</div>","","","exclusive","101325900","12.5","12.5oz Japanese Selvedge Denim","Made in Quebec","Available In Store Only - Retail Price: $229 CADLe Selvedge de la Belle Province is a 12.5oz Japanese Selvedge Denim inspired by Montreal, Quebec, the home of Naked & Famous Denim.  La Belle Province is the motto of Quebec, which in English, translates to “The Beautiful Province”.  Within Canada, Quebec is distinct as it is a French-speaking nation with its own unique naughty words – which you will find woven right into the selvedge.  You will also notice the fleur de lis along with the white and blue line selvedge id, representing the symbols and colors of Quebec.  The denim is woven using short slub irregular-shaped yarns to give the fabric a gritty look.  The natural veg-tanned leather patch features an alternative edition of the classic tragic blond logo with the words Denim Tout Nu & Célèbre, French for Naked & Famous Denim, as well as some nods to Montreal landmarks.  The artwork was created by local Montreal comic book artist Andy Bélanger.  Other details include contrast stitching, and silver metallic buttons and rivets.This jean was made to celebrate the hometown of Naked & Famous Denim and function as a special souvenir for those making the trip to Montreal.  This is why these jeans will not be available for purchase online, but will be exclusively available for in-store purchase at Tate + Yoko, located at 9096 St. Laurent.The Super Guy is a skinny fit with a medium rise, a slim top block, and a taper from knee to hem.Le Selvedge De La Belle Province [In Store Exclusive]STYLE / FIT—Super Guy12.5oz Japanese Selvedge Denim100% CottonMade in QuebecSKU—101325900","core_essentials"
"unknown_fit_shinki_cordovan_leather_cognac_tan_raw_cardholder_tan_cordavan_leather","Card Case - Shinki Cordovan Leather - Cognac Tan","","","","mens","","tan","on-sales","https://nakedandfamousdenim.com/products/cardholder-tan-cordavan-leather","","<div class=""ndf-description"">
<p>The Cordovan Leather is a hand polished leather that is taken from the hindquarters of a horse hide.  This leather is exceptionally durable and with time develops a beautiful patina.  The Card Case is a hand-cut, hand-awled, and hand stitched card holder with embossed logo at the side.</p>
<ul class=""labelcard labelcard--bold""><li class=""lc-head""><div class=""lc-title"">Shinki Cordovan Leather - Cognac Tan</div></li><li class=""lc-row""><span class=""lc-line""><span class=""lc-k"">STYLE / FIT</span> — <span class=""lc-v"">Card Case</span></span></li>
<li class=""lc-row""><span class=""lc-line"">Handmade in Canada</span></li>
<li class=""lc-row""><span class=""lc-line""><span class=""lc-k"">SKU</span> — <span class=""lc-v"">190134691</span></span></li>
</ul>
</div>","","","exclusive","190134691","","","Made in Japan Gift Card Staff Picks","The Cordovan Leather is a hand polished leather that is taken from the hindquarters of a horse hide.  This leather is exceptionally durable and with time develops a beautiful patina.  The Card Case is a hand-cut, hand-awled, and hand stitched card holder with embossed logo at the side.Shinki Cordovan Leather - Cognac TanSTYLE / FIT—Card CaseHandmade in CanadaSKU—190134691","latest_arrivals; core_essentials"
"true_guy_yatagarasu_selvedge_black_raw_true_guy_yatagarasu_selvedge_black","True Guy - Yatagarasu Selvedge - Black","true_guy","yatagarasu_selvedge_black","raw","mens","","black","on-sales","https://nakedandfamousdenim.com/products/true-guy-yatagarasu-selvedge-black","","<div class=""ndf-description"">
<p>The Yatagarasu Selvedge is a 15oz Japanese selvedge denim inspired by Yatagarasu, the mythical three-legged crow and revered Shinto God of guidance. This denim features a sulfur-dyed black warp that delivers a deep, rich tone from the outset. As the denim wears in, the contrasting white weft begins to emerge, creating dynamic, high-contrast fades unique to each wearer. Key details include tonal stitching, black pocket bags, pink selvedge ID, and black military spec copper buttons and rivets. The standout natural vegetable-tanned leather patch featuring metallic black foil artwork by renowned Canadian artist Jacqui Oakley, adds a powerful visual element to this mythologically-inspired piece.</p>
<p>The True Guy is a straight leg fit with a medium rise along with extra room in the seat and thigh that falls straight from knee to hem.</p>
<ul class=""labelcard labelcard--bold""><li class=""lc-head""><div class=""lc-title"">Yatagarasu Selvedge - Black</div></li><li class=""lc-row""><span class=""lc-line""><span class=""lc-k"">STYLE / FIT</span> — <span class=""lc-v"">True Guy</span></span></li>
<li class=""lc-row""><span class=""lc-line"">15oz Japanese Selvedge Denim</span></li>
<li class=""lc-row""><span class=""lc-line"">100% Cotton</span></li>
<li class=""lc-row""><span class=""lc-line"">Made in Canada</span></li>
<li class=""lc-row""><span class=""lc-line""><span class=""lc-k"">SKU</span> — <span class=""lc-v"">101133721</span></span></li>
</ul>
</div>","","","exclusive","101133721","15","15oz Japanese Selvedge Denim","Made in Canada","The Yatagarasu Selvedge is a 15oz Japanese selvedge denim inspired by Yatagarasu, the mythical three-legged crow and revered Shinto God of guidance. This denim features a sulfur-dyed black warp that delivers a deep, rich tone from the outset. As the denim wears in, the contrasting white weft begins to emerge, creating dynamic, high-contrast fades unique to each wearer. Key details include tonal stitching, black pocket bags, pink selvedge ID, and black military spec copper buttons and rivets. The standout natural vegetable-tanned leather patch featuring metallic black foil artwork by renowned Canadian artist Jacqui Oakley, adds a powerful visual element to this mythologically-inspired piece.The True Guy is a straight leg fit with a medium rise along with extra room in the seat and thigh that falls straight from knee to hem.Yatagarasu Selvedge - BlackSTYLE / FIT—True Guy15oz Japanese Selvedge Denim100% CottonMade in CanadaSKU—101133721","fall_winter_2025"
"super_guy_1954 godzilla selvedge_black_raw_super_guy_1954_godzilla_black","Super Guy - 1954 Godzilla Selvedge - Black","super_guy","1954 godzilla selvedge_black","raw","mens","","black","on-sales","https://nakedandfamousdenim.com/products/super-guy-1954-godzilla-black","","<div class=""ndf-description"">
<p>Introducing the <span data-markjs=""true"" data-ogab="""" data-ogac="""" data-ogsb="""" data-ogsc="""">1954</span> <span data-markjs=""true"" data-ogab="""" data-ogac="""" data-ogsb="""" data-ogsc="""">Godzilla</span> Selvedge, a 16oz Japanese selvedge denim inspired by the original <span data-markjs=""true"" data-ogab="""" data-ogac="""" data-ogsb="""" data-ogsc="""">Godzilla</span> film from <span data-markjs=""true"" data-ogab="""" data-ogac="""" data-ogsb="""" data-ogsc="""">1954</span>. Shot in stark black-and-white, the movie blended realism and symbolism and it’s here where the legend began. This denim mirrors that aesthetic with a black warp and white weft construction and slubby texture that evokes <span data-markjs=""true"" data-ogab="""" data-ogac="""" data-ogsb="""" data-ogsc="""">Godzilla</span>’s scaled skin.</p>
<p>Woven in Japan using rope-dyed black warp yarns and undyed white weft yarns, the fabric has pronounced grain and a heavyweight hand that develops high-contrast fades over time. The black-and-white selvedge ID reinforces the original visual tone.</p>
<p>Finished with a natural vegetable-tanned leather patch embossed and foil-stamped with classic <span data-markjs=""true"" data-ogab="""" data-ogac="""" data-ogsb="""" data-ogsc="""">1954</span> <span data-markjs=""true"" data-ogab="""" data-ogac="""" data-ogsb="""" data-ogsc="""">Godzilla</span>® artwork, black-and-white film-poster printed pocket bags, and a dual-branded woven label, all made in Canada with contrast stitching, a button fly, and silver metallic hardware.</p>
<p>The Super Guy is a skinny fit with a medium rise, a slim top block, and a taper from knee to hem.</p>
<ul class=""labelcard labelcard--bold""><li class=""lc-head""><div class=""lc-title"">1954 Godzilla Selvedge - Black</div></li><li class=""lc-row""><span class=""lc-line""><span class=""lc-k"">STYLE / FIT</span> — <span class=""lc-v"">Super Guy</span></span></li>
<li class=""lc-row""><span class=""lc-line"">16oz Japanese Selvedge</span></li>
<li class=""lc-row""><span class=""lc-line"">100% Cotton</span></li>
<li class=""lc-row""><span class=""lc-line"">Button Fly</span></li>
<li class=""lc-row""><span class=""lc-line"">Made in Canada</span></li>
<li class=""lc-row""><span class=""lc-line""><span class=""lc-k"">SKU</span> — <span class=""lc-v"">GOD135100</span></span></li>
</ul>
</div>","","","exclusive","GOD135100","16","16oz Japanese Selvedge","Made in Canada","Introducing the1954GodzillaSelvedge, a 16oz Japanese selvedge denim inspired by the originalGodzillafilm from1954. Shot in stark black-and-white, the movie blended realism and symbolism and it’s here where the legend began. This denim mirrors that aesthetic with a black warp and white weft construction and slubby texture that evokesGodzilla’s scaled skin.Woven in Japan using rope-dyed black warp yarns and undyed white weft yarns, the fabric has pronounced grain and a heavyweight hand that develops high-contrast fades over time. The black-and-white selvedge ID reinforces the original visual tone.Finished with a natural vegetable-tanned leather patch embossed and foil-stamped with classic1954Godzilla® artwork, black-and-white film-poster printed pocket bags, and a dual-branded woven label, all made in Canada with contrast stitching, a button fly, and silver metallic hardware.The Super Guy is a skinny fit with a medium rise, a slim top block, and a taper from knee to hem.1954 Godzilla Selvedge - BlackSTYLE / FIT—Super Guy16oz Japanese Selvedge100% CottonButton FlyMade in CanadaSKU—GOD135100","fall_winter_2025"
"easy_guy_duck_canvas_selvedge_raw_easy_guy_selvedge_duck","Easy Guy - Duck Canvas Selvedge","easy_guy","duck_canvas_selvedge","raw","mens","","","on-sales","https://nakedandfamousdenim.com/products/easy-guy-selvedge-duck","","<div class=""ndf-description"">
<p>The Duck Canvas Selvedge is a 10oz Japanese duck canvas woven on vintage shuttle looms in a tightly woven plain weave construction. Used primarily as work wear because of its strength and durability, the fabric also has a relatively smooth surface making it less prone to snagging and tearing. Duck canvas was once the fabric of choice to make jeans before denim became popular in the late 1800's. Other details include tonal stitching, full grain brown leather patch, red selvedge ID, silver metallic  buttons and rivets.</p>
<p><meta charset=""utf-8""/>The Easy Guy is a relaxed tapered fit; regular rise, fuller in the seat and thigh with a sharp taper from knee to hem.</p>
<ul class=""labelcard labelcard--bold""><li class=""lc-head""><div class=""lc-title"">Duck Canvas Selvedge</div></li><li class=""lc-row""><span class=""lc-line""><span class=""lc-k"">STYLE / FIT</span> — <span class=""lc-v"">Easy Guy</span></span></li>
<li class=""lc-row""><span class=""lc-line"">10oz Japanese Duck Canvas</span></li>
<li class=""lc-row""><span class=""lc-line"">100% Cotton</span></li>
<li class=""lc-row""><span class=""lc-line"">Made in Canada</span></li>
<li class=""lc-row""><span class=""lc-line""><span class=""lc-k"">SKU</span> — <span class=""lc-v"">101021406</span></span></li>
</ul>
</div>","","","exclusive","101021406","10","","Made in Canada","The Duck Canvas Selvedge is a 10oz Japanese duck canvas woven on vintage shuttle looms in a tightly woven plain weave construction. Used primarily as work wear because of its strength and durability, the fabric also has a relatively smooth surface making it less prone to snagging and tearing. Duck canvas was once the fabric of choice to make jeans before denim became popular in the late 1800's. Other details include tonal stitching, full grain brown leather patch, red selvedge ID, silver metallic  buttons and rivets.The Easy Guy is a relaxed tapered fit; regular rise, fuller in the seat and thigh with a sharp taper from knee to hem.Duck Canvas SelvedgeSTYLE / FIT—Easy Guy10oz Japanese Duck Canvas100% CottonMade in CanadaSKU—101021406","all_mens; latest_arrivals; coming_soon; fall_winter_2025; core_essentials; made_in_japan"
"easy_guy_iceberg_selvedge_raw_easy_guy_iceberg_selvedge_white","Easy Guy - Iceberg Selvedge","easy_guy","iceberg_selvedge","raw","mens","","","on-sales","https://nakedandfamousdenim.com/products/easy-guy-iceberg-selvedge-white","","<div class=""ndf-description"">
<p>The Iceberg Selvedge is a bold and refreshing take on raw denim. Crafted from a white 15oz Japanese selvedge denim, this crisp fabric offers the rugged structure of heavyweight denim with a bright, modern twist. Finishing details include tonal stitching, a natural vegetable-tanned leather patch, silver metallic hardware, and a distinctive red selvedge ID. The Easy Guy is a high-rise tapered fit with a relaxed top block and a sharp taper from knee to hem.</p>
<ul class=""labelcard labelcard--bold""><li class=""lc-head""><div class=""lc-title"">Iceberg Selvedge</div></li><li class=""lc-row""><span class=""lc-line""><span class=""lc-k"">STYLE / FIT</span> — <span class=""lc-v"">Easy Guy</span></span></li>
<li class=""lc-row""><span class=""lc-line"">15oz Japanese Fabric</span></li>
<li class=""lc-row""><span class=""lc-line"">100% Cotton</span></li>
<li class=""lc-row""><span class=""lc-line"">Button Fly</span></li>
<li class=""lc-row""><span class=""lc-line"">Made in Canada</span></li>
<li class=""lc-row""><span class=""lc-line""><span class=""lc-k"">SKU</span> — <span class=""lc-v"">101133006</span></span></li>
</ul>
</div>","","","exclusive","101133006","15","15oz Japanese selvedge denim","Made in Canada","The Iceberg Selvedge is a bold and refreshing take on raw denim. Crafted from a white 15oz Japanese selvedge denim, this crisp fabric offers the rugged structure of heavyweight denim with a bright, modern twist. Finishing details include tonal stitching, a natural vegetable-tanned leather patch, silver metallic hardware, and a distinctive red selvedge ID. The Easy Guy is a high-rise tapered fit with a relaxed top block and a sharp taper from knee to hem.Iceberg SelvedgeSTYLE / FIT—Easy Guy15oz Japanese Fabric100% CottonButton FlyMade in CanadaSKU—101133006","all_mens; latest_arrivals; fall_winter_2025"
"strong_guy_solid_black_selvedge_raw_strong_guy_solid_black_selvedge","Strong Guy - Solid Black Selvedge","strong_guy","solid_black_selvedge","raw","mens","","black","on-sales","https://nakedandfamousdenim.com/products/strong-guy-solid-black-selvedge","","<div class=""ndf-description"">
<p>The Solid Black Selvedge is a 13oz black Japanese selvedge denim. Both the warp and weft are sulfur-dyed black to create a pitch-black denim. The denim is woven on vintage shuttle looms in a right hand twill construction with a classic red line selvedge ID. Cut, sewn, built in Canada with black stitching, a full-grain black leather patch, and black metal buttons and rivets.  The Strong Guy is a relaxed straight fit; high rise, fuller in the seat and thigh that falls to a wide leg opening.</p>
<ul class=""labelcard labelcard--bold""><li class=""lc-head""><div class=""lc-title"">Solid Black Selvedge</div></li><li class=""lc-row""><span class=""lc-line""><span class=""lc-k"">STYLE / FIT</span> — <span class=""lc-v"">Strong Guy</span></span></li>
<li class=""lc-row""><span class=""lc-line"">13oz Japanese Selvedge Denim</span></li>
<li class=""lc-row""><span class=""lc-line"">100% Cotton</span></li>
<li class=""lc-row""><span class=""lc-line"">Made in Canada</span></li>
<li class=""lc-row""><span class=""lc-line""><span class=""lc-k"">SKU</span> — <span class=""lc-v"">101061616</span></span></li>
</ul>
</div>","","","exclusive","101061616","13","13oz Japanese Selvedge Denim","Made in Canada","The Solid Black Selvedge is a 13oz black Japanese selvedge denim. Both the warp and weft are sulfur-dyed black to create a pitch-black denim. The denim is woven on vintage shuttle looms in a right hand twill construction with a classic red line selvedge ID. Cut, sewn, built in Canada with black stitching, a full-grain black leather patch, and black metal buttons and rivets.  The Strong Guy is a relaxed straight fit; high rise, fuller in the seat and thigh that falls to a wide leg opening.Solid Black SelvedgeSTYLE / FIT—Strong Guy13oz Japanese Selvedge Denim100% CottonMade in CanadaSKU—101061616","core_essentials"
"weird_guy_left_hand_twill_selvedge_36""_long_inseam_raw_weird_guy_left_hand_twill_selvedge_36_long_inseam","Weird Guy - Left Hand Twill Selvedge - 36"" Long Inseam","weird_guy","left_hand_twill_selvedge_36""_long_inseam","raw","mens","36","","on-sales","https://nakedandfamousdenim.com/products/weird-guy-left-hand-twill-selvedge-36-long-inseam","","<div class=""ndf-description"">
<p>The Left Hand Twill Selvedge is a 13.75oz indigo rope dyed Japanese selvedge denim, woven on vintage shuttle looms in a left hand twill construction. When worn over time, this construction will provide a softer feeling denim and will emphasize vertical fading. Other details include contrast stitching, full grain brown leather patch, white selvedge ID, silver metallic buttons and rivets. The Weird Guy is a regular tapered fit; medium rise, standard thigh and slight taper from the knee to hem.</p>
<ul class=""labelcard labelcard--bold""><li class=""lc-head""><div class=""lc-title"">Left Hand Twill Selvedge - 36"" Long Inseam</div></li><li class=""lc-row""><span class=""lc-line""><span class=""lc-k"">STYLE / FIT</span> — <span class=""lc-v"">Weird Guy</span></span></li>
<li class=""lc-row""><span class=""lc-line"">13.75oz Japanese Selvedge Denim</span></li>
<li class=""lc-row""><span class=""lc-line"">100% Cotton</span></li>
<li class=""lc-row""><span class=""lc-line"">Made in Canada</span></li>
<li class=""lc-row""><span class=""lc-line""><span class=""lc-k"">SKU</span> — <span class=""lc-v"">012773L</span></span></li>
</ul>
</div>","","","exclusive","012773L","13.75","13.75oz Japanese Selvedge Denim","Made in Canada","The Left Hand Twill Selvedge is a 13.75oz indigo rope dyed Japanese selvedge denim, woven on vintage shuttle looms in a left hand twill construction. When worn over time, this construction will provide a softer feeling denim and will emphasize vertical fading. Other details include contrast stitching, full grain brown leather patch, white selvedge ID, silver metallic buttons and rivets. The Weird Guy is a regular tapered fit; medium rise, standard thigh and slight taper from the knee to hem.Left Hand Twill Selvedge - 36"" Long InseamSTYLE / FIT—Weird Guy13.75oz Japanese Selvedge Denim100% CottonMade in CanadaSKU—012773L","core_essentials"
